experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
3918	chr8	115081358	115081377	-	0.06604	>>	2	20	9
3919	chr9	59675304	59675323	+	0.0661	>>	2	20	9
3920	chr1	85845211	85845230	+	0.0662	>>	2	20	9
3921	chr7	68361630	68361649	-	0.0665	>>	2	20	9
3922	chr7	27165173	27165192	+	0.0668	>>	2	20	9
3923	chr11	87951032	87951051	+	0.0669	>>	2	20	9
3924	chr15	74522072	74522091	-	0.06757	>>	2	20	9
3925	chr1	136526154	136526173	-	0.0676	>>	2	20	9
3926	chr7	121644706	121644725	+	0.0677	>>	2	20	9
3927	chr11	57465018	57465037	-	0.06805	>>	2	20	9
3928	chr6	31666754	31666773	-	0.0681	>>	2	20	9
3929	chr1	119089358	119089377	-	0.0688	>>	2	20	9
3930	chr6	91144406	91144425	-	0.06885	>>	2	20	9
3931	chr6	53755637	53755656	-	0.06885	>>	2	20	9
3932	chr15	73799759	73799778	+	0.0689	>>	2	20	9
3933	chr12	35196325	35196344	+	0.06915	>>	2	20	9
3934	chr3	107604713	107604732	+	0.06915	>>	2	20	9
3935	chr19	16339988	16340007	+	0.0697	>>	2	20	9
3936	chr11	117382598	117382617	-	0.0698	>>	2	20	9
3937	chr2	37810865	37810884	+	0.0699	>>	2	20	9
3938	chr8	62082085	62082104	-	0.0706	>>	2	20	9
3939	chr2	155815946	155815965	-	0.0707	>>	2	20	9
3940	chr1	189256297	189256316	-	0.07104	>>	2	20	9
3941	chr4	143024402	143024421	-	0.07117	>>	2	20	9
3942	chr6	54251572	54251591	+	0.0715	>>	2	20	9
3943	chr16	24827277	24827296	+	0.07166	>>	2	20	9
3944	chr4	107707733	107707752	-	0.07214	>>	2	20	9
3945	chr2	180785278	180785297	+	0.07227	>>	2	20	9
3946	chr7	100887357	100887376	-	0.07227	>>	2	20	9
3947	chr4	107363933	107363952	-	0.0724	>>	2	20	9
3948	chr15	11031216	11031235	+	0.07263	>>	2	20	9
3949	chr7	118106474	118106493	+	0.07263	>>	2	20	9
3950	chr2	155816480	155816499	-	0.07263	>>	2	20	9
3951	chr16	13431945	13431964	+	0.07263	>>	2	20	9
3952	chr9	31097502	31097521	+	0.0729	>>	2	20	9
3953	chr6	54253874	54253893	+	0.0729	>>	2	20	9
3954	chr8	36197827	36197846	+	0.0736	>>	2	20	9
3955	chr17	27192909	27192928	-	0.0738	>>	2	20	9
3956	chr6	112489407	112489426	+	0.074	>>	2	20	9
3957	chr18	65277708	65277727	-	0.0741	>>	2	20	9
3958	chr2	170412640	170412659	+	0.0741	>>	2	20	9
3959	chr6	112482766	112482785	-	0.07477	>>	2	20	9
3960	chr11	103336559	103336578	-	0.0749	>>	2	20	9
3961	chr8	111303982	111304001	+	0.075	>>	2	20	9
3962	chr12	8309973	8309992	-	0.07544	>>	2	20	9
3963	chr1	146518783	146518802	-	0.07556	>>	2	20	9
3964	chr13	51191001	51191020	+	0.0757	>>	2	20	9
3965	chr5	117091021	117091040	-	0.07574	>>	2	20	9
3966	chr1	180817862	180817881	-	0.07574	>>	2	20	9
3967	chr8	28971910	28971929	-	0.0762	>>	2	20	9
3968	chr14	32527415	32527434	-	0.07654	>>	2	20	9
3969	chr3	9714109	9714128	-	0.0768	>>	2	20	9
3970	chr11	119900895	119900914	-	0.0769	>>	2	20	9
3971	chr1	176213053	176213072	-	0.07733	>>	2	20	9
3972	chr17	34957294	34957313	-	0.0775	>>	2	20	9
3973	chr1	161735912	161735931	-	0.0779	>>	2	20	9
3974	chr2	131808494	131808513	-	0.0781	>>	2	20	9
3975	chr15	103197565	103197584	-	0.07825	>>	2	20	9
3976	chr4	107706855	107706874	+	0.079	>>	2	20	9
3977	chr13	116713069	116713088	-	0.0796	>>	2	20	9
3978	chr5	45420975	45420994	+	0.0797	>>	2	20	9
3979	chr5	44833247	44833266	+	0.07996	>>	2	20	9
3980	chr1	162337866	162337885	+	0.08026	>>	2	20	9
3981	chr3	85578480	85578499	+	0.0803	>>	2	20	9
3982	chr10	49780351	49780370	+	0.08044	>>	2	20	9
3983	chr4	63360534	63360553	-	0.0805	>>	2	20	9
3984	chr6	116199220	116199239	+	0.08075	>>	2	20	9
3985	chr13	20563099	20563118	+	0.0808	>>	2	20	9
3986	chr11	109864006	109864025	-	0.08105	>>	2	20	9
3987	chr7	107814915	107814934	-	0.0813	>>	2	20	9
3988	chr9	99674537	99674556	+	0.08136	>>	2	20	9
3989	chr1	162333396	162333415	+	0.0816	>>	2	20	9
3990	chr3	134655174	134655193	-	0.08167	>>	2	20	9
3991	chr13	20561395	20561414	-	0.08167	>>	2	20	9
3992	chr12	92307144	92307163	-	0.08167	>>	2	20	9
3993	chr4	63362775	63362794	+	0.0818	>>	2	20	9
3994	chr7	44662357	44662376	+	0.08203	>>	2	20	9
3995	chr15	98506279	98506298	-	0.0822	>>	2	20	9
3996	chr11	7204073	7204092	-	0.0823	>>	2	20	9
3997	chr1	89633204	89633223	+	0.08234	>>	2	20	9
3998	chr14	66354410	66354429	+	0.08264	>>	2	20	9
3999	chr9	121454140	121454159	+	0.08276	>>	2	20	9
4000	chr12	35192361	35192380	+	53.78	>>	1	20	10
4001	chr2	48886252	48886271	-	53.7	>>	1	20	10
4002	chr12	35192359	35192378	-	53.66	>>	1	20	10
4003	chr8	102781112	102781131	-	53.5	>>	1	20	10
4004	chr5	49961991	49962010	-	53.3	>>	1	20	10
4005	chr9	26776356	26776375	-	53.12	>>	1	20	10
4006	chr9	51152589	51152608	-	53.06	>>	1	20	10
4007	chr8	58566264	58566283	+	52.88	>>	1	20	10
4008	chr12	40837731	40837750	+	52.84	>>	1	20	10
4009	chr8	36523116	36523135	-	52.5	>>	1	20	10
4010	chr6	101261721	101261740	-	52.5	>>	1	20	10
4011	chr11	57467954	57467973	-	52.38	>>	1	20	10
4012	chr4	70621534	70621553	-	52.28	>>	1	20	10
4013	chr2	101905952	101905971	+	52.25	>>	1	20	10
4014	chr13	19698902	19698921	+	51.94	>>	1	20	10
4015	chr16	13117402	13117421	+	51.94	>>	1	20	10
4016	chr9	63136044	63136063	+	51.75	>>	1	20	10
4017	chr12	92303369	92303388	+	51.62	>>	1	20	10
4018	chr11	31949597	31949616	-	51.56	>>	1	20	10
4019	chr9	49494116	49494135	+	51.2	>>	1	20	10
4020	chr12	17554295	17554314	+	51.2	>>	1	20	10
4021	chr9	88222169	88222188	-	51.16	>>	1	20	10
4022	chr1	55404542	55404561	+	51.12	>>	1	20	10
4023	chr12	57825931	57825950	+	51.06	>>	1	20	10
4024	chr3	57843966	57843985	+	50.94	>>	1	20	10
4025	chr16	22564764	22564783	+	50.8	>>	1	20	10
4026	chr7	132213675	132213694	-	50.6	>>	1	20	10
4027	chr16	72215914	72215933	-	50.38	>>	1	20	10
4028	chr18	16217031	16217050	+	50.2	>>	1	20	10
4029	chr11	113165297	113165316	-	50.12	>>	1	20	10
4030	chr14	34810922	34810941	+	49.88	>>	1	20	10
4031	chr17	83271677	83271696	+	49.25	>>	1	20	10
4032	chr12	78056172	78056191	+	49.12	>>	1	20	10
4033	chr16	89765679	89765698	-	49.0	>>	1	20	10
4034	chr13	112264852	112264871	-	48.94	>>	1	20	10
4035	chr13	112264855	112264874	-	48.88	>>	1	20	10
4036	chr2	118638274	118638293	+	48.7	>>	1	20	10
4037	chr15	32766466	32766485	-	48.47	>>	1	20	10
4038	chr1	21411386	21411405	+	48.44	>>	1	20	10
4039	chr6	43686121	43686140	+	48.3	>>	1	20	10
4040	chr13	30260113	30260132	-	48.25	>>	1	20	10
4041	chr9	60245108	60245127	+	47.97	>>	1	20	10
4042	chr1	103799500	103799519	+	47.94	>>	1	20	10
4043	chr7	86211545	86211564	-	47.94	>>	1	20	10
4044	chr11	40149490	40149509	-	47.47	>>	1	20	10
4045	chr11	25862970	25862989	-	47.2	>>	1	20	10
4046	chr16	72218208	72218227	+	47.12	>>	1	20	10
4047	chr15	44836383	44836402	+	47.12	>>	1	20	10
4048	chr16	64748436	64748455	-	47.0	>>	1	20	10
4049	chr3	14679375	14679394	+	46.8	>>	1	20	10
4050	chr17	86906315	86906334	-	46.8	>>	1	20	10
4051	chr18	57976796	57976815	+	46.8	>>	1	20	10
4052	chr6	13281045	13281064	-	46.75	>>	1	20	10
4053	chr12	17554309	17554328	-	46.62	>>	1	20	10
4054	chr3	68056531	68056550	+	46.62	>>	1	20	10
4055	chr3	9711102	9711121	+	46.56	>>	1	20	10
4056	chr16	37109440	37109459	+	46.34	>>	1	20	10
4057	chr16	96671788	96671807	-	46.06	>>	1	20	10
4058	chr3	153655299	153655318	-	46.06	>>	1	20	10
4059	chr18	58481865	58481884	-	45.88	>>	1	20	10
4060	chr7	125393828	125393847	-	45.75	>>	1	20	10
4061	chr16	25349805	25349824	-	45.62	>>	1	20	10
4062	chr4	74231656	74231675	-	45.38	>>	1	20	10
4063	chr4	74231658	74231677	+	45.22	>>	1	20	10
4064	chr13	89543209	89543228	-	45.2	>>	1	20	10
4065	chr1	179477243	179477262	-	45.0	>>	1	20	10
4066	chr4	127368529	127368548	+	44.75	>>	1	20	10
4067	chr3	25220803	25220822	-	44.62	>>	1	20	10
4068	chr12	41487217	41487236	-	44.56	>>	1	20	10
4069	chr14	102510621	102510640	-	44.4	>>	1	20	10
4070	chr4	25180062	25180081	-	44.38	>>	1	20	10
4071	chr3	31146116	31146135	+	44.2	>>	1	20	10
4072	chr16	58299639	58299658	+	44.12	>>	1	20	10
4073	chr5	16309782	16309801	+	43.94	>>	1	20	10
4074	chr7	118102436	118102455	-	43.88	>>	1	20	10
4075	chr5	16309780	16309799	-	43.75	>>	1	20	10
4076	chr13	51830906	51830925	+	43.62	>>	1	20	10
4077	chr6	100882571	100882590	+	43.6	>>	1	20	10
4078	chr1	54381456	54381475	-	43.56	>>	1	20	10
4079	chr7	143153991	143154010	+	43.38	>>	1	20	10
4080	chr9	122729740	122729759	-	43.3	>>	1	20	10
4081	chr2	113494885	113494904	+	43.2	>>	1	20	10
4082	chr13	113877596	113877615	+	43.12	>>	1	20	10
4083	chr12	74013946	74013965	-	43.12	>>	1	20	10
4084	chr1	120586652	120586671	+	43.1	>>	1	20	10
4085	chr17	42603598	42603617	-	43.06	>>	1	20	10
4086	chr8	50293731	50293750	-	42.88	>>	1	20	10
4087	chr1	5905000	5905019	-	42.8	>>	1	20	10
4088	chr16	27468962	27468981	+	42.75	>>	1	20	10
4089	chr15	70921072	70921091	-	42.62	>>	1	20	10
4090	chr8	91797706	91797725	+	42.6	>>	1	20	10
4091	chr3	80079950	80079969	+	42.5	>>	1	20	10
4092	chr18	16211890	16211909	-	42.47	>>	1	20	10
4093	chr3	113080921	113080940	-	42.47	>>	1	20	10
4094	chr2	17415562	17415581	-	42.34	>>	1	20	10
4095	chr7	49121484	49121503	-	42.3	>>	1	20	10
4096	chr18	16211892	16211911	+	42.3	>>	1	20	10
4097	chr8	26184368	26184387	+	42.22	>>	1	20	10
4098	chr2	37815860	37815879	+	42.2	>>	1	20	10
4099	chr6	6005818	6005837	+	42.06	>>	1	20	10
4100	chr2	27771666	27771685	-	0.05875	>>	1	20	10
4101	chr9	51333610	51333629	-	0.05902	>>	1	20	10
4102	chr1	35713888	35713907	+	0.05902	>>	1	20	10
4103	chr11	57783694	57783713	-	0.06	>>	1	20	10
4104	chr6	94057464	94057483	+	0.06033	>>	1	20	10
4105	chr16	23157002	23157021	-	0.0607	>>	1	20	10
4106	chr11	102262359	102262378	-	0.06146	>>	1	20	10
4107	chr9	71627181	71627200	+	0.06238	>>	1	20	10
4108	chr13	109771756	109771775	+	0.063	>>	1	20	10
4109	chr11	32340269	32340288	+	0.06323	>>	1	20	10
4110	chr7	143479908	143479927	+	0.0636	>>	1	20	10
4111	chr2	160592247	160592266	+	0.06445	>>	1	20	10
4112	chr5	147936524	147936543	+	0.06464	>>	1	20	10
4113	chr2	31681471	31681490	+	0.0647	>>	1	20	10
4114	chr11	102264619	102264638	-	0.0648	>>	1	20	10
4115	chr9	51332680	51332699	-	0.06537	>>	1	20	10
4116	chr6	122608718	122608737	-	0.0658	>>	1	20	10
4117	chr12	12419548	12419567	-	0.06604	>>	1	20	10
4118	chr8	115081358	115081377	-	0.06604	>>	1	20	10
4119	chr9	59675304	59675323	+	0.0661	>>	1	20	10
4120	chr1	85845211	85845230	+	0.0662	>>	1	20	10
4121	chr7	68361630	68361649	-	0.0665	>>	1	20	10
4122	chr7	27165173	27165192	+	0.0668	>>	1	20	10
4123	chr11	87951032	87951051	+	0.0669	>>	1	20	10
4124	chr15	74522072	74522091	-	0.06757	>>	1	20	10
4125	chr1	136526154	136526173	-	0.0676	>>	1	20	10
4126	chr7	121644706	121644725	+	0.0677	>>	1	20	10
4127	chr11	57465018	57465037	-	0.06805	>>	1	20	10
4128	chr6	31666754	31666773	-	0.0681	>>	1	20	10
4129	chr1	119089358	119089377	-	0.0688	>>	1	20	10
4130	chr6	91144406	91144425	-	0.06885	>>	1	20	10
4131	chr6	53755637	53755656	-	0.06885	>>	1	20	10
4132	chr15	73799759	73799778	+	0.0689	>>	1	20	10
4133	chr12	35196325	35196344	+	0.06915	>>	1	20	10
4134	chr3	107604713	107604732	+	0.06915	>>	1	20	10
4135	chr19	16339988	16340007	+	0.0697	>>	1	20	10
4136	chr11	117382598	117382617	-	0.0698	>>	1	20	10
4137	chr2	37810865	37810884	+	0.0699	>>	1	20	10
4138	chr8	62082085	62082104	-	0.0706	>>	1	20	10
4139	chr2	155815946	155815965	-	0.0707	>>	1	20	10
4140	chr1	189256297	189256316	-	0.07104	>>	1	20	10
4141	chr4	143024402	143024421	-	0.07117	>>	1	20	10
4142	chr6	54251572	54251591	+	0.0715	>>	1	20	10
4143	chr16	24827277	24827296	+	0.07166	>>	1	20	10
4144	chr4	107707733	107707752	-	0.07214	>>	1	20	10
4145	chr2	180785278	180785297	+	0.07227	>>	1	20	10
4146	chr7	100887357	100887376	-	0.07227	>>	1	20	10
4147	chr4	107363933	107363952	-	0.0724	>>	1	20	10
4148	chr15	11031216	11031235	+	0.07263	>>	1	20	10
4149	chr7	118106474	118106493	+	0.07263	>>	1	20	10
4150	chr2	155816480	155816499	-	0.07263	>>	1	20	10
4151	chr16	13431945	13431964	+	0.07263	>>	1	20	10
4152	chr9	31097502	31097521	+	0.0729	>>	1	20	10
4153	chr6	54253874	54253893	+	0.0729	>>	1	20	10
4154	chr8	36197827	36197846	+	0.0736	>>	1	20	10
4155	chr17	27192909	27192928	-	0.0738	>>	1	20	10
4156	chr6	112489407	112489426	+	0.074	>>	1	20	10
4157	chr18	65277708	65277727	-	0.0741	>>	1	20	10
4158	chr2	170412640	170412659	+	0.0741	>>	1	20	10
4159	chr6	112482766	112482785	-	0.07477	>>	1	20	10
4160	chr11	103336559	103336578	-	0.0749	>>	1	20	10
4161	chr8	111303982	111304001	+	0.075	>>	1	20	10
4162	chr12	8309973	8309992	-	0.07544	>>	1	20	10
4163	chr1	146518783	146518802	-	0.07556	>>	1	20	10
4164	chr13	51191001	51191020	+	0.0757	>>	1	20	10
4165	chr5	117091021	117091040	-	0.07574	>>	1	20	10
4166	chr1	180817862	180817881	-	0.07574	>>	1	20	10
4167	chr8	28971910	28971929	-	0.0762	>>	1	20	10
4168	chr14	32527415	32527434	-	0.07654	>>	1	20	10
4169	chr3	9714109	9714128	-	0.0768	>>	1	20	10
4170	chr11	119900895	119900914	-	0.0769	>>	1	20	10
4171	chr1	176213053	176213072	-	0.07733	>>	1	20	10
4172	chr17	34957294	34957313	-	0.0775	>>	1	20	10
4173	chr1	161735912	161735931	-	0.0779	>>	1	20	10
4174	chr2	131808494	131808513	-	0.0781	>>	1	20	10
4175	chr15	103197565	103197584	-	0.07825	>>	1	20	10
4176	chr4	107706855	107706874	+	0.079	>>	1	20	10
4177	chr13	116713069	116713088	-	0.0796	>>	1	20	10
4178	chr5	45420975	45420994	+	0.0797	>>	1	20	10
4179	chr5	44833247	44833266	+	0.07996	>>	1	20	10
4180	chr1	162337866	162337885	+	0.08026	>>	1	20	10
4181	chr3	85578480	85578499	+	0.0803	>>	1	20	10
4182	chr10	49780351	49780370	+	0.08044	>>	1	20	10
4183	chr4	63360534	63360553	-	0.0805	>>	1	20	10
4184	chr6	116199220	116199239	+	0.08075	>>	1	20	10
4185	chr13	20563099	20563118	+	0.0808	>>	1	20	10
4186	chr11	109864006	109864025	-	0.08105	>>	1	20	10
4187	chr7	107814915	107814934	-	0.0813	>>	1	20	10
4188	chr9	99674537	99674556	+	0.08136	>>	1	20	10
4189	chr1	162333396	162333415	+	0.0816	>>	1	20	10
4190	chr3	134655174	134655193	-	0.08167	>>	1	20	10
4191	chr13	20561395	20561414	-	0.08167	>>	1	20	10
4192	chr12	92307144	92307163	-	0.08167	>>	1	20	10
4193	chr4	63362775	63362794	+	0.0818	>>	1	20	10
4194	chr7	44662357	44662376	+	0.08203	>>	1	20	10
4195	chr15	98506279	98506298	-	0.0822	>>	1	20	10
4196	chr11	7204073	7204092	-	0.0823	>>	1	20	10
4197	chr1	89633204	89633223	+	0.08234	>>	1	20	10
4198	chr14	66354410	66354429	+	0.08264	>>	1	20	10
4199	chr9	121454140	121454159	+	0.08276	>>	1	20	10
4200	chr12	35192361	35192380	+	53.78	>>	2	20	10
4201	chr2	48886252	48886271	-	53.7	>>	2	20	10
4202	chr12	35192359	35192378	-	53.66	>>	2	20	10
4203	chr8	102781112	102781131	-	53.5	>>	2	20	10
4204	chr5	49961991	49962010	-	53.3	>>	2	20	10
4205	chr9	26776356	26776375	-	53.12	>>	2	20	10
4206	chr9	51152589	51152608	-	53.06	>>	2	20	10
4207	chr8	58566264	58566283	+	52.88	>>	2	20	10
4208	chr12	40837731	40837750	+	52.84	>>	2	20	10
4209	chr8	36523116	36523135	-	52.5	>>	2	20	10
4210	chr6	101261721	101261740	-	52.5	>>	2	20	10
4211	chr11	57467954	57467973	-	52.38	>>	2	20	10
4212	chr4	70621534	70621553	-	52.28	>>	2	20	10
4213	chr2	101905952	101905971	+	52.25	>>	2	20	10
4214	chr13	19698902	19698921	+	51.94	>>	2	20	10
4215	chr16	13117402	13117421	+	51.94	>>	2	20	10
4216	chr9	63136044	63136063	+	51.75	>>	2	20	10
4217	chr12	92303369	92303388	+	51.62	>>	2	20	10
4218	chr11	31949597	31949616	-	51.56	>>	2	20	10
4219	chr9	49494116	49494135	+	51.2	>>	2	20	10
4220	chr12	17554295	17554314	+	51.2	>>	2	20	10
4221	chr9	88222169	88222188	-	51.16	>>	2	20	10
4222	chr1	55404542	55404561	+	51.12	>>	2	20	10
4223	chr12	57825931	57825950	+	51.06	>>	2	20	10
4224	chr3	57843966	57843985	+	50.94	>>	2	20	10
4225	chr16	22564764	22564783	+	50.8	>>	2	20	10
4226	chr7	132213675	132213694	-	50.6	>>	2	20	10
4227	chr16	72215914	72215933	-	50.38	>>	2	20	10
4228	chr18	16217031	16217050	+	50.2	>>	2	20	10
4229	chr11	113165297	113165316	-	50.12	>>	2	20	10
4230	chr14	34810922	34810941	+	49.88	>>	2	20	10
4231	chr17	83271677	83271696	+	49.25	>>	2	20	10
4232	chr12	78056172	78056191	+	49.12	>>	2	20	10
4233	chr16	89765679	89765698	-	49.0	>>	2	20	10
4234	chr13	112264852	112264871	-	48.94	>>	2	20	10
4235	chr13	112264855	112264874	-	48.88	>>	2	20	10
4236	chr2	118638274	118638293	+	48.7	>>	2	20	10
4237	chr15	32766466	32766485	-	48.47	>>	2	20	10
4238	chr1	21411386	21411405	+	48.44	>>	2	20	10
4239	chr6	43686121	43686140	+	48.3	>>	2	20	10
4240	chr13	30260113	30260132	-	48.25	>>	2	20	10
4241	chr9	60245108	60245127	+	47.97	>>	2	20	10
4242	chr1	103799500	103799519	+	47.94	>>	2	20	10
4243	chr7	86211545	86211564	-	47.94	>>	2	20	10
4244	chr11	40149490	40149509	-	47.47	>>	2	20	10
4245	chr11	25862970	25862989	-	47.2	>>	2	20	10
4246	chr16	72218208	72218227	+	47.12	>>	2	20	10
4247	chr15	44836383	44836402	+	47.12	>>	2	20	10
4248	chr16	64748436	64748455	-	47.0	>>	2	20	10
4249	chr3	14679375	14679394	+	46.8	>>	2	20	10
4250	chr17	86906315	86906334	-	46.8	>>	2	20	10
4251	chr18	57976796	57976815	+	46.8	>>	2	20	10
4252	chr6	13281045	13281064	-	46.75	>>	2	20	10
4253	chr12	17554309	17554328	-	46.62	>>	2	20	10
4254	chr3	68056531	68056550	+	46.62	>>	2	20	10
4255	chr3	9711102	9711121	+	46.56	>>	2	20	10
4256	chr16	37109440	37109459	+	46.34	>>	2	20	10
4257	chr16	96671788	96671807	-	46.06	>>	2	20	10
4258	chr3	153655299	153655318	-	46.06	>>	2	20	10
4259	chr18	58481865	58481884	-	45.88	>>	2	20	10
4260	chr7	125393828	125393847	-	45.75	>>	2	20	10
4261	chr16	25349805	25349824	-	45.62	>>	2	20	10
4262	chr4	74231656	74231675	-	45.38	>>	2	20	10
4263	chr4	74231658	74231677	+	45.22	>>	2	20	10
4264	chr13	89543209	89543228	-	45.2	>>	2	20	10
4265	chr1	179477243	179477262	-	45.0	>>	2	20	10
4266	chr4	127368529	127368548	+	44.75	>>	2	20	10
4267	chr3	25220803	25220822	-	44.62	>>	2	20	10
4268	chr12	41487217	41487236	-	44.56	>>	2	20	10
4269	chr14	102510621	102510640	-	44.4	>>	2	20	10
4270	chr4	25180062	25180081	-	44.38	>>	2	20	10
4271	chr3	31146116	31146135	+	44.2	>>	2	20	10
4272	chr16	58299639	58299658	+	44.12	>>	2	20	10
4273	chr5	16309782	16309801	+	43.94	>>	2	20	10
4274	chr7	118102436	118102455	-	43.88	>>	2	20	10
4275	chr5	16309780	16309799	-	43.75	>>	2	20	10
4276	chr13	51830906	51830925	+	43.62	>>	2	20	10
4277	chr6	100882571	100882590	+	43.6	>>	2	20	10
4278	chr1	54381456	54381475	-	43.56	>>	2	20	10
4279	chr7	143153991	143154010	+	43.38	>>	2	20	10
4280	chr9	122729740	122729759	-	43.3	>>	2	20	10
4281	chr2	113494885	113494904	+	43.2	>>	2	20	10
4282	chr13	113877596	113877615	+	43.12	>>	2	20	10
4283	chr12	74013946	74013965	-	43.12	>>	2	20	10
4284	chr1	120586652	120586671	+	43.1	>>	2	20	10
4285	chr17	42603598	42603617	-	43.06	>>	2	20	10
4286	chr8	50293731	50293750	-	42.88	>>	2	20	10
4287	chr1	5905000	5905019	-	42.8	>>	2	20	10
4288	chr16	27468962	27468981	+	42.75	>>	2	20	10
4289	chr15	70921072	70921091	-	42.62	>>	2	20	10
4290	chr8	91797706	91797725	+	42.6	>>	2	20	10
4291	chr3	80079950	80079969	+	42.5	>>	2	20	10
4292	chr18	16211890	16211909	-	42.47	>>	2	20	10
4293	chr3	113080921	113080940	-	42.47	>>	2	20	10
4294	chr2	17415562	17415581	-	42.34	>>	2	20	10
4295	chr7	49121484	49121503	-	42.3	>>	2	20	10
4296	chr18	16211892	16211911	+	42.3	>>	2	20	10
4297	chr8	26184368	26184387	+	42.22	>>	2	20	10
4298	chr2	37815860	37815879	+	42.2	>>	2	20	10
4299	chr6	6005818	6005837	+	42.06	>>	2	20	10
4300	chr2	27771666	27771685	-	0.05875	>>	2	20	10
4301	chr9	51333610	51333629	-	0.05902	>>	2	20	10
4302	chr1	35713888	35713907	+	0.05902	>>	2	20	10
4303	chr11	57783694	57783713	-	0.06	>>	2	20	10
4304	chr6	94057464	94057483	+	0.06033	>>	2	20	10
4305	chr16	23157002	23157021	-	0.0607	>>	2	20	10
4306	chr11	102262359	102262378	-	0.06146	>>	2	20	10
4307	chr9	71627181	71627200	+	0.06238	>>	2	20	10
4308	chr13	109771756	109771775	+	0.063	>>	2	20	10
4309	chr11	32340269	32340288	+	0.06323	>>	2	20	10
4310	chr7	143479908	143479927	+	0.0636	>>	2	20	10
4311	chr2	160592247	160592266	+	0.06445	>>	2	20	10
4312	chr5	147936524	147936543	+	0.06464	>>	2	20	10
4313	chr2	31681471	31681490	+	0.0647	>>	2	20	10
4314	chr11	102264619	102264638	-	0.0648	>>	2	20	10
4315	chr9	51332680	51332699	-	0.06537	>>	2	20	10
4316	chr6	122608718	122608737	-	0.0658	>>	2	20	10
4317	chr12	12419548	12419567	-	0.06604	>>	2	20	10
4318	chr8	115081358	115081377	-	0.06604	>>	2	20	10
4319	chr9	59675304	59675323	+	0.0661	>>	2	20	10
4320	chr1	85845211	85845230	+	0.0662	>>	2	20	10
4321	chr7	68361630	68361649	-	0.0665	>>	2	20	10
4322	chr7	27165173	27165192	+	0.0668	>>	2	20	10
4323	chr11	87951032	87951051	+	0.0669	>>	2	20	10
4324	chr15	74522072	74522091	-	0.06757	>>	2	20	10
4325	chr1	136526154	136526173	-	0.0676	>>	2	20	10
4326	chr7	121644706	121644725	+	0.0677	>>	2	20	10
4327	chr11	57465018	57465037	-	0.06805	>>	2	20	10
4328	chr6	31666754	31666773	-	0.0681	>>	2	20	10
4329	chr1	119089358	119089377	-	0.0688	>>	2	20	10
4330	chr6	91144406	91144425	-	0.06885	>>	2	20	10
4331	chr6	53755637	53755656	-	0.06885	>>	2	20	10
4332	chr15	73799759	73799778	+	0.0689	>>	2	20	10
4333	chr12	35196325	35196344	+	0.06915	>>	2	20	10
4334	chr3	107604713	107604732	+	0.06915	>>	2	20	10
4335	chr19	16339988	16340007	+	0.0697	>>	2	20	10
4336	chr11	117382598	117382617	-	0.0698	>>	2	20	10
4337	chr2	37810865	37810884	+	0.0699	>>	2	20	10
4338	chr8	62082085	62082104	-	0.0706	>>	2	20	10
4339	chr2	155815946	155815965	-	0.0707	>>	2	20	10
4340	chr1	189256297	189256316	-	0.07104	>>	2	20	10
4341	chr4	143024402	143024421	-	0.07117	>>	2	20	10
4342	chr6	54251572	54251591	+	0.0715	>>	2	20	10
4343	chr16	24827277	24827296	+	0.07166	>>	2	20	10
4344	chr4	107707733	107707752	-	0.07214	>>	2	20	10
4345	chr2	180785278	180785297	+	0.07227	>>	2	20	10
4346	chr7	100887357	100887376	-	0.07227	>>	2	20	10
4347	chr4	107363933	107363952	-	0.0724	>>	2	20	10
4348	chr15	11031216	11031235	+	0.07263	>>	2	20	10
4349	chr7	118106474	118106493	+	0.07263	>>	2	20	10
4350	chr2	155816480	155816499	-	0.07263	>>	2	20	10
4351	chr16	13431945	13431964	+	0.07263	>>	2	20	10
4352	chr9	31097502	31097521	+	0.0729	>>	2	20	10
4353	chr6	54253874	54253893	+	0.0729	>>	2	20	10
4354	chr8	36197827	36197846	+	0.0736	>>	2	20	10
4355	chr17	27192909	27192928	-	0.0738	>>	2	20	10
4356	chr6	112489407	112489426	+	0.074	>>	2	20	10
4357	chr18	65277708	65277727	-	0.0741	>>	2	20	10
4358	chr2	170412640	170412659	+	0.0741	>>	2	20	10
4359	chr6	112482766	112482785	-	0.07477	>>	2	20	10
4360	chr11	103336559	103336578	-	0.0749	>>	2	20	10
4361	chr8	111303982	111304001	+	0.075	>>	2	20	10
4362	chr12	8309973	8309992	-	0.07544	>>	2	20	10
4363	chr1	146518783	146518802	-	0.07556	>>	2	20	10
4364	chr13	51191001	51191020	+	0.0757	>>	2	20	10
4365	chr5	117091021	117091040	-	0.07574	>>	2	20	10
4366	chr1	180817862	180817881	-	0.07574	>>	2	20	10
4367	chr8	28971910	28971929	-	0.0762	>>	2	20	10
4368	chr14	32527415	32527434	-	0.07654	>>	2	20	10
4369	chr3	9714109	9714128	-	0.0768	>>	2	20	10
4370	chr11	119900895	119900914	-	0.0769	>>	2	20	10
4371	chr1	176213053	176213072	-	0.07733	>>	2	20	10
4372	chr17	34957294	34957313	-	0.0775	>>	2	20	10
4373	chr1	161735912	161735931	-	0.0779	>>	2	20	10
