experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
2698	chr13	109771756	109771775	+	0.063	>>	3	20	33
2699	chr11	32340269	32340288	+	0.06323	>>	3	20	33
2700	chr12	35192361	35192380	+	53.78	>>	4	20	33
2701	chr2	48886252	48886271	-	53.7	>>	4	20	33
2702	chr12	35192359	35192378	-	53.66	>>	4	20	33
2703	chr8	102781112	102781131	-	53.5	>>	4	20	33
2704	chr5	49961991	49962010	-	53.3	>>	4	20	33
2705	chr9	26776356	26776375	-	53.12	>>	4	20	33
2706	chr9	51152589	51152608	-	53.06	>>	4	20	33
2707	chr8	58566264	58566283	+	52.88	>>	4	20	33
2708	chr12	40837731	40837750	+	52.84	>>	4	20	33
2709	chr8	36523116	36523135	-	52.5	>>	4	20	33
2710	chr2	27771666	27771685	-	0.05875	>>	4	20	33
2711	chr9	51333610	51333629	-	0.05902	>>	4	20	33
2712	chr1	35713888	35713907	+	0.05902	>>	4	20	33
2713	chr11	57783694	57783713	-	0.06	>>	4	20	33
2714	chr6	94057464	94057483	+	0.06033	>>	4	20	33
2715	chr16	23157002	23157021	-	0.0607	>>	4	20	33
2716	chr11	102262359	102262378	-	0.06146	>>	4	20	33
2717	chr9	71627181	71627200	+	0.06238	>>	4	20	33
2718	chr13	109771756	109771775	+	0.063	>>	4	20	33
2719	chr11	32340269	32340288	+	0.06323	>>	4	20	33
2720	chr12	35192361	35192380	+	53.78	>>	1	20	34
2721	chr2	48886252	48886271	-	53.7	>>	1	20	34
2722	chr12	35192359	35192378	-	53.66	>>	1	20	34
2723	chr8	102781112	102781131	-	53.5	>>	1	20	34
2724	chr5	49961991	49962010	-	53.3	>>	1	20	34
2725	chr9	26776356	26776375	-	53.12	>>	1	20	34
2726	chr9	51152589	51152608	-	53.06	>>	1	20	34
2727	chr8	58566264	58566283	+	52.88	>>	1	20	34
2728	chr12	40837731	40837750	+	52.84	>>	1	20	34
2729	chr8	36523116	36523135	-	52.5	>>	1	20	34
2730	chr2	27771666	27771685	-	0.05875	>>	1	20	34
2731	chr9	51333610	51333629	-	0.05902	>>	1	20	34
2732	chr1	35713888	35713907	+	0.05902	>>	1	20	34
2733	chr11	57783694	57783713	-	0.06	>>	1	20	34
2734	chr6	94057464	94057483	+	0.06033	>>	1	20	34
2735	chr16	23157002	23157021	-	0.0607	>>	1	20	34
2736	chr11	102262359	102262378	-	0.06146	>>	1	20	34
2737	chr9	71627181	71627200	+	0.06238	>>	1	20	34
2738	chr13	109771756	109771775	+	0.063	>>	1	20	34
2739	chr11	32340269	32340288	+	0.06323	>>	1	20	34
2740	chr12	35192361	35192380	+	53.78	>>	2	20	34
2741	chr2	48886252	48886271	-	53.7	>>	2	20	34
2742	chr12	35192359	35192378	-	53.66	>>	2	20	34
2743	chr8	102781112	102781131	-	53.5	>>	2	20	34
2744	chr5	49961991	49962010	-	53.3	>>	2	20	34
2745	chr9	26776356	26776375	-	53.12	>>	2	20	34
2746	chr9	51152589	51152608	-	53.06	>>	2	20	34
2747	chr8	58566264	58566283	+	52.88	>>	2	20	34
2748	chr12	40837731	40837750	+	52.84	>>	2	20	34
2749	chr8	36523116	36523135	-	52.5	>>	2	20	34
2750	chr2	27771666	27771685	-	0.05875	>>	2	20	34
2751	chr9	51333610	51333629	-	0.05902	>>	2	20	34
2752	chr1	35713888	35713907	+	0.05902	>>	2	20	34
2753	chr11	57783694	57783713	-	0.06	>>	2	20	34
2754	chr6	94057464	94057483	+	0.06033	>>	2	20	34
2755	chr16	23157002	23157021	-	0.0607	>>	2	20	34
2756	chr11	102262359	102262378	-	0.06146	>>	2	20	34
2757	chr9	71627181	71627200	+	0.06238	>>	2	20	34
2758	chr13	109771756	109771775	+	0.063	>>	2	20	34
2759	chr11	32340269	32340288	+	0.06323	>>	2	20	34
2760	chr12	35192361	35192380	+	53.78	>>	3	20	34
2761	chr2	48886252	48886271	-	53.7	>>	3	20	34
2762	chr12	35192359	35192378	-	53.66	>>	3	20	34
2763	chr8	102781112	102781131	-	53.5	>>	3	20	34
2764	chr5	49961991	49962010	-	53.3	>>	3	20	34
2765	chr9	26776356	26776375	-	53.12	>>	3	20	34
2766	chr9	51152589	51152608	-	53.06	>>	3	20	34
2767	chr8	58566264	58566283	+	52.88	>>	3	20	34
2768	chr12	40837731	40837750	+	52.84	>>	3	20	34
2769	chr8	36523116	36523135	-	52.5	>>	3	20	34
2770	chr2	27771666	27771685	-	0.05875	>>	3	20	34
2771	chr9	51333610	51333629	-	0.05902	>>	3	20	34
2772	chr1	35713888	35713907	+	0.05902	>>	3	20	34
2773	chr11	57783694	57783713	-	0.06	>>	3	20	34
2774	chr6	94057464	94057483	+	0.06033	>>	3	20	34
2775	chr16	23157002	23157021	-	0.0607	>>	3	20	34
2776	chr11	102262359	102262378	-	0.06146	>>	3	20	34
2777	chr9	71627181	71627200	+	0.06238	>>	3	20	34
2778	chr13	109771756	109771775	+	0.063	>>	3	20	34
2779	chr11	32340269	32340288	+	0.06323	>>	3	20	34
2780	chr12	35192361	35192380	+	53.78	>>	4	20	34
2781	chr2	48886252	48886271	-	53.7	>>	4	20	34
2782	chr12	35192359	35192378	-	53.66	>>	4	20	34
2783	chr8	102781112	102781131	-	53.5	>>	4	20	34
2784	chr5	49961991	49962010	-	53.3	>>	4	20	34
2785	chr9	26776356	26776375	-	53.12	>>	4	20	34
2786	chr9	51152589	51152608	-	53.06	>>	4	20	34
2787	chr8	58566264	58566283	+	52.88	>>	4	20	34
2788	chr12	40837731	40837750	+	52.84	>>	4	20	34
2789	chr8	36523116	36523135	-	52.5	>>	4	20	34
2790	chr2	27771666	27771685	-	0.05875	>>	4	20	34
2791	chr9	51333610	51333629	-	0.05902	>>	4	20	34
2792	chr1	35713888	35713907	+	0.05902	>>	4	20	34
2793	chr11	57783694	57783713	-	0.06	>>	4	20	34
2794	chr6	94057464	94057483	+	0.06033	>>	4	20	34
2795	chr16	23157002	23157021	-	0.0607	>>	4	20	34
2796	chr11	102262359	102262378	-	0.06146	>>	4	20	34
2797	chr9	71627181	71627200	+	0.06238	>>	4	20	34
2798	chr13	109771756	109771775	+	0.063	>>	4	20	34
2799	chr11	32340269	32340288	+	0.06323	>>	4	20	34
2800	chr12	35192361	35192380	+	53.78	>>	1	20	35
2801	chr2	48886252	48886271	-	53.7	>>	1	20	35
2802	chr12	35192359	35192378	-	53.66	>>	1	20	35
2803	chr8	102781112	102781131	-	53.5	>>	1	20	35
2804	chr5	49961991	49962010	-	53.3	>>	1	20	35
2805	chr9	26776356	26776375	-	53.12	>>	1	20	35
2806	chr9	51152589	51152608	-	53.06	>>	1	20	35
2807	chr8	58566264	58566283	+	52.88	>>	1	20	35
2808	chr12	40837731	40837750	+	52.84	>>	1	20	35
2809	chr8	36523116	36523135	-	52.5	>>	1	20	35
2810	chr2	27771666	27771685	-	0.05875	>>	1	20	35
2811	chr9	51333610	51333629	-	0.05902	>>	1	20	35
2812	chr1	35713888	35713907	+	0.05902	>>	1	20	35
2813	chr11	57783694	57783713	-	0.06	>>	1	20	35
2814	chr6	94057464	94057483	+	0.06033	>>	1	20	35
2815	chr16	23157002	23157021	-	0.0607	>>	1	20	35
2816	chr11	102262359	102262378	-	0.06146	>>	1	20	35
2817	chr9	71627181	71627200	+	0.06238	>>	1	20	35
2818	chr13	109771756	109771775	+	0.063	>>	1	20	35
2819	chr11	32340269	32340288	+	0.06323	>>	1	20	35
2820	chr12	35192361	35192380	+	53.78	>>	2	20	35
2821	chr2	48886252	48886271	-	53.7	>>	2	20	35
2822	chr12	35192359	35192378	-	53.66	>>	2	20	35
2823	chr8	102781112	102781131	-	53.5	>>	2	20	35
2824	chr5	49961991	49962010	-	53.3	>>	2	20	35
2825	chr9	26776356	26776375	-	53.12	>>	2	20	35
2826	chr9	51152589	51152608	-	53.06	>>	2	20	35
2827	chr8	58566264	58566283	+	52.88	>>	2	20	35
2828	chr12	40837731	40837750	+	52.84	>>	2	20	35
2829	chr8	36523116	36523135	-	52.5	>>	2	20	35
2830	chr2	27771666	27771685	-	0.05875	>>	2	20	35
2831	chr9	51333610	51333629	-	0.05902	>>	2	20	35
2832	chr1	35713888	35713907	+	0.05902	>>	2	20	35
2833	chr11	57783694	57783713	-	0.06	>>	2	20	35
2834	chr6	94057464	94057483	+	0.06033	>>	2	20	35
2835	chr16	23157002	23157021	-	0.0607	>>	2	20	35
2836	chr11	102262359	102262378	-	0.06146	>>	2	20	35
2837	chr9	71627181	71627200	+	0.06238	>>	2	20	35
2838	chr13	109771756	109771775	+	0.063	>>	2	20	35
2839	chr11	32340269	32340288	+	0.06323	>>	2	20	35
2840	chr12	35192361	35192380	+	53.78	>>	3	20	35
2841	chr2	48886252	48886271	-	53.7	>>	3	20	35
2842	chr12	35192359	35192378	-	53.66	>>	3	20	35
2843	chr8	102781112	102781131	-	53.5	>>	3	20	35
2844	chr5	49961991	49962010	-	53.3	>>	3	20	35
2845	chr9	26776356	26776375	-	53.12	>>	3	20	35
2846	chr9	51152589	51152608	-	53.06	>>	3	20	35
2847	chr8	58566264	58566283	+	52.88	>>	3	20	35
2848	chr12	40837731	40837750	+	52.84	>>	3	20	35
2849	chr8	36523116	36523135	-	52.5	>>	3	20	35
2850	chr2	27771666	27771685	-	0.05875	>>	3	20	35
2851	chr9	51333610	51333629	-	0.05902	>>	3	20	35
2852	chr1	35713888	35713907	+	0.05902	>>	3	20	35
2853	chr11	57783694	57783713	-	0.06	>>	3	20	35
2854	chr6	94057464	94057483	+	0.06033	>>	3	20	35
2855	chr16	23157002	23157021	-	0.0607	>>	3	20	35
2856	chr11	102262359	102262378	-	0.06146	>>	3	20	35
2857	chr9	71627181	71627200	+	0.06238	>>	3	20	35
2858	chr13	109771756	109771775	+	0.063	>>	3	20	35
2859	chr11	32340269	32340288	+	0.06323	>>	3	20	35
2860	chr12	35192361	35192380	+	53.78	>>	4	20	35
2861	chr2	48886252	48886271	-	53.7	>>	4	20	35
2862	chr12	35192359	35192378	-	53.66	>>	4	20	35
2863	chr8	102781112	102781131	-	53.5	>>	4	20	35
2864	chr5	49961991	49962010	-	53.3	>>	4	20	35
2865	chr9	26776356	26776375	-	53.12	>>	4	20	35
2866	chr9	51152589	51152608	-	53.06	>>	4	20	35
2867	chr8	58566264	58566283	+	52.88	>>	4	20	35
2868	chr12	40837731	40837750	+	52.84	>>	4	20	35
2869	chr8	36523116	36523135	-	52.5	>>	4	20	35
2870	chr2	27771666	27771685	-	0.05875	>>	4	20	35
2871	chr9	51333610	51333629	-	0.05902	>>	4	20	35
2872	chr1	35713888	35713907	+	0.05902	>>	4	20	35
2873	chr11	57783694	57783713	-	0.06	>>	4	20	35
2874	chr6	94057464	94057483	+	0.06033	>>	4	20	35
2875	chr16	23157002	23157021	-	0.0607	>>	4	20	35
2876	chr11	102262359	102262378	-	0.06146	>>	4	20	35
2877	chr9	71627181	71627200	+	0.06238	>>	4	20	35
2878	chr13	109771756	109771775	+	0.063	>>	4	20	35
2879	chr11	32340269	32340288	+	0.06323	>>	4	20	35
2880	chr12	35192361	35192380	+	53.78	>>	1	20	36
2881	chr2	48886252	48886271	-	53.7	>>	1	20	36
2882	chr12	35192359	35192378	-	53.66	>>	1	20	36
2883	chr8	102781112	102781131	-	53.5	>>	1	20	36
2884	chr5	49961991	49962010	-	53.3	>>	1	20	36
2885	chr9	26776356	26776375	-	53.12	>>	1	20	36
2886	chr9	51152589	51152608	-	53.06	>>	1	20	36
2887	chr8	58566264	58566283	+	52.88	>>	1	20	36
2888	chr12	40837731	40837750	+	52.84	>>	1	20	36
2889	chr8	36523116	36523135	-	52.5	>>	1	20	36
2890	chr2	27771666	27771685	-	0.05875	>>	1	20	36
2891	chr9	51333610	51333629	-	0.05902	>>	1	20	36
2892	chr1	35713888	35713907	+	0.05902	>>	1	20	36
2893	chr11	57783694	57783713	-	0.06	>>	1	20	36
2894	chr6	94057464	94057483	+	0.06033	>>	1	20	36
2895	chr16	23157002	23157021	-	0.0607	>>	1	20	36
2896	chr11	102262359	102262378	-	0.06146	>>	1	20	36
2897	chr9	71627181	71627200	+	0.06238	>>	1	20	36
2898	chr13	109771756	109771775	+	0.063	>>	1	20	36
2899	chr11	32340269	32340288	+	0.06323	>>	1	20	36
2900	chr12	35192361	35192380	+	53.78	>>	2	20	36
2901	chr2	48886252	48886271	-	53.7	>>	2	20	36
2902	chr12	35192359	35192378	-	53.66	>>	2	20	36
2903	chr8	102781112	102781131	-	53.5	>>	2	20	36
2904	chr5	49961991	49962010	-	53.3	>>	2	20	36
2905	chr9	26776356	26776375	-	53.12	>>	2	20	36
2906	chr9	51152589	51152608	-	53.06	>>	2	20	36
2907	chr8	58566264	58566283	+	52.88	>>	2	20	36
2908	chr12	40837731	40837750	+	52.84	>>	2	20	36
2909	chr8	36523116	36523135	-	52.5	>>	2	20	36
2910	chr2	27771666	27771685	-	0.05875	>>	2	20	36
2911	chr9	51333610	51333629	-	0.05902	>>	2	20	36
2912	chr1	35713888	35713907	+	0.05902	>>	2	20	36
2913	chr11	57783694	57783713	-	0.06	>>	2	20	36
2914	chr6	94057464	94057483	+	0.06033	>>	2	20	36
2915	chr16	23157002	23157021	-	0.0607	>>	2	20	36
2916	chr11	102262359	102262378	-	0.06146	>>	2	20	36
2917	chr9	71627181	71627200	+	0.06238	>>	2	20	36
2918	chr13	109771756	109771775	+	0.063	>>	2	20	36
2919	chr11	32340269	32340288	+	0.06323	>>	2	20	36
2920	chr12	35192361	35192380	+	53.78	>>	3	20	36
2921	chr2	48886252	48886271	-	53.7	>>	3	20	36
2922	chr12	35192359	35192378	-	53.66	>>	3	20	36
2923	chr8	102781112	102781131	-	53.5	>>	3	20	36
2924	chr5	49961991	49962010	-	53.3	>>	3	20	36
2925	chr9	26776356	26776375	-	53.12	>>	3	20	36
2926	chr9	51152589	51152608	-	53.06	>>	3	20	36
2927	chr8	58566264	58566283	+	52.88	>>	3	20	36
2928	chr12	40837731	40837750	+	52.84	>>	3	20	36
2929	chr8	36523116	36523135	-	52.5	>>	3	20	36
2930	chr2	27771666	27771685	-	0.05875	>>	3	20	36
2931	chr9	51333610	51333629	-	0.05902	>>	3	20	36
2932	chr1	35713888	35713907	+	0.05902	>>	3	20	36
2933	chr11	57783694	57783713	-	0.06	>>	3	20	36
2934	chr6	94057464	94057483	+	0.06033	>>	3	20	36
2935	chr16	23157002	23157021	-	0.0607	>>	3	20	36
2936	chr11	102262359	102262378	-	0.06146	>>	3	20	36
2937	chr9	71627181	71627200	+	0.06238	>>	3	20	36
2938	chr13	109771756	109771775	+	0.063	>>	3	20	36
2939	chr11	32340269	32340288	+	0.06323	>>	3	20	36
2940	chr12	35192361	35192380	+	53.78	>>	4	20	36
2941	chr2	48886252	48886271	-	53.7	>>	4	20	36
2942	chr12	35192359	35192378	-	53.66	>>	4	20	36
2943	chr8	102781112	102781131	-	53.5	>>	4	20	36
2944	chr5	49961991	49962010	-	53.3	>>	4	20	36
2945	chr9	26776356	26776375	-	53.12	>>	4	20	36
2946	chr9	51152589	51152608	-	53.06	>>	4	20	36
2947	chr8	58566264	58566283	+	52.88	>>	4	20	36
2948	chr12	40837731	40837750	+	52.84	>>	4	20	36
2949	chr8	36523116	36523135	-	52.5	>>	4	20	36
2950	chr2	27771666	27771685	-	0.05875	>>	4	20	36
2951	chr9	51333610	51333629	-	0.05902	>>	4	20	36
2952	chr1	35713888	35713907	+	0.05902	>>	4	20	36
2953	chr11	57783694	57783713	-	0.06	>>	4	20	36
2954	chr6	94057464	94057483	+	0.06033	>>	4	20	36
2955	chr16	23157002	23157021	-	0.0607	>>	4	20	36
2956	chr11	102262359	102262378	-	0.06146	>>	4	20	36
2957	chr9	71627181	71627200	+	0.06238	>>	4	20	36
2958	chr13	109771756	109771775	+	0.063	>>	4	20	36
2959	chr11	32340269	32340288	+	0.06323	>>	4	20	36
2960	chr12	35192361	35192380	+	53.78	>>	1	20	37
2961	chr2	48886252	48886271	-	53.7	>>	1	20	37
2962	chr12	35192359	35192378	-	53.66	>>	1	20	37
2963	chr8	102781112	102781131	-	53.5	>>	1	20	37
2964	chr5	49961991	49962010	-	53.3	>>	1	20	37
2965	chr9	26776356	26776375	-	53.12	>>	1	20	37
2966	chr9	51152589	51152608	-	53.06	>>	1	20	37
2967	chr8	58566264	58566283	+	52.88	>>	1	20	37
2968	chr12	40837731	40837750	+	52.84	>>	1	20	37
2969	chr8	36523116	36523135	-	52.5	>>	1	20	37
2970	chr2	27771666	27771685	-	0.05875	>>	1	20	37
2971	chr9	51333610	51333629	-	0.05902	>>	1	20	37
2972	chr1	35713888	35713907	+	0.05902	>>	1	20	37
2973	chr11	57783694	57783713	-	0.06	>>	1	20	37
2974	chr6	94057464	94057483	+	0.06033	>>	1	20	37
2975	chr16	23157002	23157021	-	0.0607	>>	1	20	37
2976	chr11	102262359	102262378	-	0.06146	>>	1	20	37
2977	chr9	71627181	71627200	+	0.06238	>>	1	20	37
2978	chr13	109771756	109771775	+	0.063	>>	1	20	37
2979	chr11	32340269	32340288	+	0.06323	>>	1	20	37
2980	chr12	35192361	35192380	+	53.78	>>	2	20	37
2981	chr2	48886252	48886271	-	53.7	>>	2	20	37
2982	chr12	35192359	35192378	-	53.66	>>	2	20	37
2983	chr8	102781112	102781131	-	53.5	>>	2	20	37
2984	chr5	49961991	49962010	-	53.3	>>	2	20	37
2985	chr9	26776356	26776375	-	53.12	>>	2	20	37
2986	chr9	51152589	51152608	-	53.06	>>	2	20	37
2987	chr8	58566264	58566283	+	52.88	>>	2	20	37
2988	chr12	40837731	40837750	+	52.84	>>	2	20	37
2989	chr8	36523116	36523135	-	52.5	>>	2	20	37
2990	chr2	27771666	27771685	-	0.05875	>>	2	20	37
2991	chr9	51333610	51333629	-	0.05902	>>	2	20	37
2992	chr1	35713888	35713907	+	0.05902	>>	2	20	37
2993	chr11	57783694	57783713	-	0.06	>>	2	20	37
2994	chr6	94057464	94057483	+	0.06033	>>	2	20	37
2995	chr16	23157002	23157021	-	0.0607	>>	2	20	37
2996	chr11	102262359	102262378	-	0.06146	>>	2	20	37
2997	chr9	71627181	71627200	+	0.06238	>>	2	20	37
2998	chr13	109771756	109771775	+	0.063	>>	2	20	37
2999	chr11	32340269	32340288	+	0.06323	>>	2	20	37
3000	chr12	35192361	35192380	+	53.78	>>	3	20	37
3001	chr2	48886252	48886271	-	53.7	>>	3	20	37
3002	chr12	35192359	35192378	-	53.66	>>	3	20	37
3003	chr8	102781112	102781131	-	53.5	>>	3	20	37
3004	chr5	49961991	49962010	-	53.3	>>	3	20	37
3005	chr9	26776356	26776375	-	53.12	>>	3	20	37
3006	chr9	51152589	51152608	-	53.06	>>	3	20	37
3007	chr8	58566264	58566283	+	52.88	>>	3	20	37
3008	chr12	40837731	40837750	+	52.84	>>	3	20	37
3009	chr8	36523116	36523135	-	52.5	>>	3	20	37
3010	chr2	27771666	27771685	-	0.05875	>>	3	20	37
3011	chr9	51333610	51333629	-	0.05902	>>	3	20	37
3012	chr1	35713888	35713907	+	0.05902	>>	3	20	37
3013	chr11	57783694	57783713	-	0.06	>>	3	20	37
3014	chr6	94057464	94057483	+	0.06033	>>	3	20	37
3015	chr16	23157002	23157021	-	0.0607	>>	3	20	37
3016	chr11	102262359	102262378	-	0.06146	>>	3	20	37
3017	chr9	71627181	71627200	+	0.06238	>>	3	20	37
3018	chr13	109771756	109771775	+	0.063	>>	3	20	37
3019	chr11	32340269	32340288	+	0.06323	>>	3	20	37
3020	chr12	35192361	35192380	+	53.78	>>	4	20	37
3021	chr2	48886252	48886271	-	53.7	>>	4	20	37
3022	chr12	35192359	35192378	-	53.66	>>	4	20	37
3023	chr8	102781112	102781131	-	53.5	>>	4	20	37
3024	chr5	49961991	49962010	-	53.3	>>	4	20	37
3025	chr9	26776356	26776375	-	53.12	>>	4	20	37
3026	chr9	51152589	51152608	-	53.06	>>	4	20	37
3027	chr8	58566264	58566283	+	52.88	>>	4	20	37
3028	chr12	40837731	40837750	+	52.84	>>	4	20	37
3029	chr8	36523116	36523135	-	52.5	>>	4	20	37
3030	chr2	27771666	27771685	-	0.05875	>>	4	20	37
3031	chr9	51333610	51333629	-	0.05902	>>	4	20	37
3032	chr1	35713888	35713907	+	0.05902	>>	4	20	37
3033	chr11	57783694	57783713	-	0.06	>>	4	20	37
3034	chr6	94057464	94057483	+	0.06033	>>	4	20	37
3035	chr16	23157002	23157021	-	0.0607	>>	4	20	37
3036	chr11	102262359	102262378	-	0.06146	>>	4	20	37
3037	chr9	71627181	71627200	+	0.06238	>>	4	20	37
3038	chr13	109771756	109771775	+	0.063	>>	4	20	37
3039	chr11	32340269	32340288	+	0.06323	>>	4	20	37
3040	chr12	35192361	35192380	+	53.78	>>	1	20	38
3041	chr2	48886252	48886271	-	53.7	>>	1	20	38
3042	chr12	35192359	35192378	-	53.66	>>	1	20	38
3043	chr8	102781112	102781131	-	53.5	>>	1	20	38
3044	chr5	49961991	49962010	-	53.3	>>	1	20	38
3045	chr9	26776356	26776375	-	53.12	>>	1	20	38
3046	chr9	51152589	51152608	-	53.06	>>	1	20	38
3047	chr8	58566264	58566283	+	52.88	>>	1	20	38
3048	chr12	40837731	40837750	+	52.84	>>	1	20	38
3049	chr8	36523116	36523135	-	52.5	>>	1	20	38
3050	chr2	27771666	27771685	-	0.05875	>>	1	20	38
3051	chr9	51333610	51333629	-	0.05902	>>	1	20	38
3052	chr1	35713888	35713907	+	0.05902	>>	1	20	38
3053	chr11	57783694	57783713	-	0.06	>>	1	20	38
3054	chr6	94057464	94057483	+	0.06033	>>	1	20	38
3055	chr16	23157002	23157021	-	0.0607	>>	1	20	38
3056	chr11	102262359	102262378	-	0.06146	>>	1	20	38
3057	chr9	71627181	71627200	+	0.06238	>>	1	20	38
3058	chr13	109771756	109771775	+	0.063	>>	1	20	38
3059	chr11	32340269	32340288	+	0.06323	>>	1	20	38
3060	chr12	35192361	35192380	+	53.78	>>	2	20	38
3061	chr2	48886252	48886271	-	53.7	>>	2	20	38
3062	chr12	35192359	35192378	-	53.66	>>	2	20	38
3063	chr8	102781112	102781131	-	53.5	>>	2	20	38
3064	chr5	49961991	49962010	-	53.3	>>	2	20	38
3065	chr9	26776356	26776375	-	53.12	>>	2	20	38
3066	chr9	51152589	51152608	-	53.06	>>	2	20	38
3067	chr8	58566264	58566283	+	52.88	>>	2	20	38
3068	chr12	40837731	40837750	+	52.84	>>	2	20	38
3069	chr8	36523116	36523135	-	52.5	>>	2	20	38
3070	chr2	27771666	27771685	-	0.05875	>>	2	20	38
3071	chr9	51333610	51333629	-	0.05902	>>	2	20	38
3072	chr1	35713888	35713907	+	0.05902	>>	2	20	38
3073	chr11	57783694	57783713	-	0.06	>>	2	20	38
3074	chr6	94057464	94057483	+	0.06033	>>	2	20	38
3075	chr16	23157002	23157021	-	0.0607	>>	2	20	38
3076	chr11	102262359	102262378	-	0.06146	>>	2	20	38
3077	chr9	71627181	71627200	+	0.06238	>>	2	20	38
3078	chr13	109771756	109771775	+	0.063	>>	2	20	38
3079	chr11	32340269	32340288	+	0.06323	>>	2	20	38
3080	chr12	35192361	35192380	+	53.78	>>	3	20	38
3081	chr2	48886252	48886271	-	53.7	>>	3	20	38
3082	chr12	35192359	35192378	-	53.66	>>	3	20	38
3083	chr8	102781112	102781131	-	53.5	>>	3	20	38
3084	chr5	49961991	49962010	-	53.3	>>	3	20	38
3085	chr9	26776356	26776375	-	53.12	>>	3	20	38
3086	chr9	51152589	51152608	-	53.06	>>	3	20	38
3087	chr8	58566264	58566283	+	52.88	>>	3	20	38
3088	chr12	40837731	40837750	+	52.84	>>	3	20	38
3089	chr8	36523116	36523135	-	52.5	>>	3	20	38
3090	chr2	27771666	27771685	-	0.05875	>>	3	20	38
3091	chr9	51333610	51333629	-	0.05902	>>	3	20	38
3092	chr1	35713888	35713907	+	0.05902	>>	3	20	38
3093	chr11	57783694	57783713	-	0.06	>>	3	20	38
3094	chr6	94057464	94057483	+	0.06033	>>	3	20	38
3095	chr16	23157002	23157021	-	0.0607	>>	3	20	38
3096	chr11	102262359	102262378	-	0.06146	>>	3	20	38
3097	chr9	71627181	71627200	+	0.06238	>>	3	20	38
3098	chr13	109771756	109771775	+	0.063	>>	3	20	38
3099	chr11	32340269	32340288	+	0.06323	>>	3	20	38
3100	chr12	35192361	35192380	+	53.78	>>	4	20	38
3101	chr2	48886252	48886271	-	53.7	>>	4	20	38
3102	chr12	35192359	35192378	-	53.66	>>	4	20	38
3103	chr8	102781112	102781131	-	53.5	>>	4	20	38
3104	chr5	49961991	49962010	-	53.3	>>	4	20	38
3105	chr9	26776356	26776375	-	53.12	>>	4	20	38
3106	chr9	51152589	51152608	-	53.06	>>	4	20	38
3107	chr8	58566264	58566283	+	52.88	>>	4	20	38
3108	chr12	40837731	40837750	+	52.84	>>	4	20	38
3109	chr8	36523116	36523135	-	52.5	>>	4	20	38
3110	chr2	27771666	27771685	-	0.05875	>>	4	20	38
3111	chr9	51333610	51333629	-	0.05902	>>	4	20	38
3112	chr1	35713888	35713907	+	0.05902	>>	4	20	38
3113	chr11	57783694	57783713	-	0.06	>>	4	20	38
3114	chr6	94057464	94057483	+	0.06033	>>	4	20	38
3115	chr16	23157002	23157021	-	0.0607	>>	4	20	38
3116	chr11	102262359	102262378	-	0.06146	>>	4	20	38
3117	chr9	71627181	71627200	+	0.06238	>>	4	20	38
3118	chr13	109771756	109771775	+	0.063	>>	4	20	38
3119	chr11	32340269	32340288	+	0.06323	>>	4	20	38
3120	chr12	35192361	35192380	+	53.78	>>	1	20	39
3121	chr2	48886252	48886271	-	53.7	>>	1	20	39
3122	chr12	35192359	35192378	-	53.66	>>	1	20	39
3123	chr8	102781112	102781131	-	53.5	>>	1	20	39
3124	chr5	49961991	49962010	-	53.3	>>	1	20	39
3125	chr9	26776356	26776375	-	53.12	>>	1	20	39
3126	chr9	51152589	51152608	-	53.06	>>	1	20	39
3127	chr8	58566264	58566283	+	52.88	>>	1	20	39
3128	chr12	40837731	40837750	+	52.84	>>	1	20	39
3129	chr8	36523116	36523135	-	52.5	>>	1	20	39
3130	chr2	27771666	27771685	-	0.05875	>>	1	20	39
3131	chr9	51333610	51333629	-	0.05902	>>	1	20	39
3132	chr1	35713888	35713907	+	0.05902	>>	1	20	39
3133	chr11	57783694	57783713	-	0.06	>>	1	20	39
3134	chr6	94057464	94057483	+	0.06033	>>	1	20	39
3135	chr16	23157002	23157021	-	0.0607	>>	1	20	39
3136	chr11	102262359	102262378	-	0.06146	>>	1	20	39
3137	chr9	71627181	71627200	+	0.06238	>>	1	20	39
3138	chr13	109771756	109771775	+	0.063	>>	1	20	39
3139	chr11	32340269	32340288	+	0.06323	>>	1	20	39
3140	chr12	35192361	35192380	+	53.78	>>	2	20	39
3141	chr2	48886252	48886271	-	53.7	>>	2	20	39
3142	chr12	35192359	35192378	-	53.66	>>	2	20	39
3143	chr8	102781112	102781131	-	53.5	>>	2	20	39
3144	chr5	49961991	49962010	-	53.3	>>	2	20	39
3145	chr9	26776356	26776375	-	53.12	>>	2	20	39
3146	chr9	51152589	51152608	-	53.06	>>	2	20	39
3147	chr8	58566264	58566283	+	52.88	>>	2	20	39
3148	chr12	40837731	40837750	+	52.84	>>	2	20	39
3149	chr8	36523116	36523135	-	52.5	>>	2	20	39
3150	chr2	27771666	27771685	-	0.05875	>>	2	20	39
3151	chr9	51333610	51333629	-	0.05902	>>	2	20	39
3152	chr1	35713888	35713907	+	0.05902	>>	2	20	39
3153	chr11	57783694	57783713	-	0.06	>>	2	20	39
3154	chr6	94057464	94057483	+	0.06033	>>	2	20	39
3155	chr16	23157002	23157021	-	0.0607	>>	2	20	39
3156	chr11	102262359	102262378	-	0.06146	>>	2	20	39
