experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
5909	chr13	109771756	109771775	+	0.063	><	2	9	81
5910	chr11	32340269	32340288	+	0.06323	><	2	9	81
5911	chr7	143479908	143479927	+	0.0636	><	2	9	81
5912	chr2	160592247	160592266	+	0.06445	><	2	9	81
5913	chr5	147936524	147936543	+	0.06464	><	2	9	81
5914	chr2	31681471	31681490	+	0.0647	><	2	9	81
5915	chr11	102264619	102264638	-	0.0648	><	2	9	81
5916	chr9	51332680	51332699	-	0.06537	><	2	9	81
5917	chr6	122608718	122608737	-	0.0658	><	2	9	81
5918	chr8	115081358	115081377	-	0.06604	><	2	9	81
5919	chr12	12419548	12419567	-	0.06604	><	2	9	81
5920	chr9	59675304	59675323	+	0.0661	><	2	9	81
5921	chr7	68361630	68361649	-	0.0665	><	2	9	81
5922	chr7	27165173	27165192	+	0.0668	><	2	9	81
5923	chr11	87951032	87951051	+	0.0669	><	2	9	81
5924	chr15	74522072	74522091	-	0.06757	><	2	9	81
5925	chr1	136526154	136526173	-	0.0676	><	2	9	81
5926	chr7	121644706	121644725	+	0.0677	><	2	9	81
5927	chr11	57465018	57465037	-	0.06805	><	2	9	81
5928	chr6	31666754	31666773	-	0.0681	><	2	9	81
5929	chr1	119089358	119089377	-	0.0688	><	2	9	81
5930	chr6	53755637	53755656	-	0.06885	><	2	9	81
5931	chr6	91144406	91144425	-	0.06885	><	2	9	81
5932	chr15	73799759	73799778	+	0.0689	><	2	9	81
5933	chr12	35196325	35196344	+	0.06915	><	2	9	81
5934	chr3	107604713	107604732	+	0.06915	><	2	9	81
5935	chr19	16339988	16340007	+	0.0697	><	2	9	81
5936	chr11	117382598	117382617	-	0.0698	><	2	9	81
5937	chr2	37810865	37810884	+	0.0699	><	2	9	81
5938	chr8	62082085	62082104	-	0.0706	><	2	9	81
5939	chr2	155815946	155815965	-	0.0707	><	2	9	81
5940	chr1	189256297	189256316	-	0.07104	><	2	9	81
5941	chr4	143024402	143024421	-	0.07117	><	2	9	81
5942	chr6	54251572	54251591	+	0.0715	><	2	9	81
5943	chr16	24827277	24827296	+	0.07166	><	2	9	81
5944	chr4	107707733	107707752	-	0.07214	><	2	9	81
5945	chr7	100887357	100887376	-	0.07227	><	2	9	81
5946	chr2	180785278	180785297	+	0.07227	><	2	9	81
5947	chr4	107363933	107363952	-	0.0724	><	2	9	81
5948	chr16	13431945	13431964	+	0.07263	><	2	9	81
5949	chr7	118106474	118106493	+	0.07263	><	2	9	81
5950	chr2	155816480	155816499	-	0.07263	><	2	9	81
5951	chr6	54253874	54253893	+	0.0729	><	2	9	81
5952	chr9	31097502	31097521	+	0.0729	><	2	9	81
5953	chr8	36197827	36197846	+	0.0736	><	2	9	81
5954	chr17	27192909	27192928	-	0.0738	><	2	9	81
5955	chr6	112489407	112489426	+	0.074	><	2	9	81
5956	chr18	65277708	65277727	-	0.0741	><	2	9	81
5957	chr2	170412640	170412659	+	0.0741	><	2	9	81
5958	chr6	112482766	112482785	-	0.07477	><	2	9	81
5959	chr11	103336559	103336578	-	0.0749	><	2	9	81
5960	chr12	8309973	8309992	-	0.07544	><	2	9	81
5961	chr1	146518783	146518802	-	0.07556	><	2	9	81
5962	chr13	51191001	51191020	+	0.0757	><	2	9	81
5963	chr1	180817862	180817881	-	0.07574	><	2	9	81
5964	chr5	117091021	117091040	-	0.07574	><	2	9	81
5965	chr8	28971910	28971929	-	0.0762	><	2	9	81
5966	chr14	32527415	32527434	-	0.07654	><	2	9	81
5967	chr11	119900895	119900914	-	0.0769	><	2	9	81
5968	chr1	176213053	176213072	-	0.07733	><	2	9	81
5969	chr17	34957294	34957313	-	0.0775	><	2	9	81
5970	chr15	103197565	103197584	-	0.07825	><	2	9	81
5971	chr4	107706855	107706874	+	0.079	><	2	9	81
5972	chr13	116713069	116713088	-	0.0796	><	2	9	81
5973	chr5	45420975	45420994	+	0.0797	><	2	9	81
5974	chr5	44833247	44833266	+	0.07996	><	2	9	81
5975	chr1	162337866	162337885	+	0.08026	><	2	9	81
5976	chr3	85578480	85578499	+	0.0803	><	2	9	81
5977	chr10	49780351	49780370	+	0.08044	><	2	9	81
5978	chr4	63360534	63360553	-	0.0805	><	2	9	81
5979	chr6	116199220	116199239	+	0.08075	><	2	9	81
5980	chr13	20563099	20563118	+	0.0808	><	2	9	81
5981	chr11	109864006	109864025	-	0.08105	><	2	9	81
5982	chr7	107814915	107814934	-	0.0813	><	2	9	81
5983	chr9	99674537	99674556	+	0.08136	><	2	9	81
5984	chr1	162333396	162333415	+	0.0816	><	2	9	81
5985	chr3	134655174	134655193	-	0.08167	><	2	9	81
5986	chr13	20561395	20561414	-	0.08167	><	2	9	81
5987	chr12	92307144	92307163	-	0.08167	><	2	9	81
5988	chr4	63362775	63362794	+	0.0818	><	2	9	81
5989	chr7	44662357	44662376	+	0.08203	><	2	9	81
5990	chr11	7204073	7204092	-	0.0823	><	2	9	81
5991	chr1	89633204	89633223	+	0.08234	><	2	9	81
5992	chr14	66354410	66354429	+	0.08264	><	2	9	81
5993	chr9	121454140	121454159	+	0.08276	><	2	9	81
5994	chr9	59284564	59284583	-	0.08295	><	2	9	81
5995	chr11	75177322	75177341	+	0.083	><	2	9	81
5996	chr15	11963750	11963769	+	0.0832	><	2	9	81
5997	chr11	82914080	82914099	+	0.0834	><	2	9	81
5998	chr9	64314120	64314139	+	0.0834	><	2	9	81
5999	chr2	165396348	165396367	-	0.08356	><	2	9	81
6000	chr2	48886252	48886271	-	53.7	><	0	10	80
6001	chr12	35192359	35192378	-	53.66	><	0	10	80
6002	chr8	102781112	102781131	-	53.5	><	0	10	80
6003	chr5	49961991	49962010	-	53.3	><	0	10	80
6004	chr9	26776356	26776375	-	53.12	><	0	10	80
6005	chr9	51152589	51152608	-	53.06	><	0	10	80
6006	chr8	58566264	58566283	+	52.88	><	0	10	80
6007	chr12	40837731	40837750	+	52.84	><	0	10	80
6008	chr6	101261721	101261740	-	52.5	><	0	10	80
6009	chr8	36523116	36523135	-	52.5	><	0	10	80
6010	chr11	57467954	57467973	-	52.38	><	0	10	80
6011	chr4	70621534	70621553	-	52.28	><	0	10	80
6012	chr2	101905952	101905971	+	52.25	><	0	10	80
6013	chr16	13117402	13117421	+	51.94	><	0	10	80
6014	chr13	19698902	19698921	+	51.94	><	0	10	80
6015	chr9	63136044	63136063	+	51.75	><	0	10	80
6016	chr12	92303369	92303388	+	51.62	><	0	10	80
6017	chr11	31949597	31949616	-	51.56	><	0	10	80
6018	chr12	17554295	17554314	+	51.2	><	0	10	80
6019	chr9	49494116	49494135	+	51.2	><	0	10	80
6020	chr9	88222169	88222188	-	51.16	><	0	10	80
6021	chr1	55404542	55404561	+	51.12	><	0	10	80
6022	chr12	57825931	57825950	+	51.06	><	0	10	80
6023	chr3	57843966	57843985	+	50.94	><	0	10	80
6024	chr16	22564764	22564783	+	50.8	><	0	10	80
6025	chr7	132213675	132213694	-	50.6	><	0	10	80
6026	chr16	72215914	72215933	-	50.38	><	0	10	80
6027	chr18	16217031	16217050	+	50.2	><	0	10	80
6028	chr11	113165297	113165316	-	50.12	><	0	10	80
6029	chr14	34810922	34810941	+	49.88	><	0	10	80
6030	chr17	83271677	83271696	+	49.25	><	0	10	80
6031	chr12	78056172	78056191	+	49.12	><	0	10	80
6032	chr16	89765679	89765698	-	49.0	><	0	10	80
6033	chr13	112264852	112264871	-	48.94	><	0	10	80
6034	chr13	112264855	112264874	-	48.88	><	0	10	80
6035	chr2	118638274	118638293	+	48.7	><	0	10	80
6036	chr15	32766466	32766485	-	48.47	><	0	10	80
6037	chr1	21411386	21411405	+	48.44	><	0	10	80
6038	chr6	43686121	43686140	+	48.3	><	0	10	80
6039	chr13	30260113	30260132	-	48.25	><	0	10	80
6040	chr9	60245108	60245127	+	47.97	><	0	10	80
6041	chr7	86211545	86211564	-	47.94	><	0	10	80
6042	chr11	40149490	40149509	-	47.47	><	0	10	80
6043	chr11	25862970	25862989	-	47.2	><	0	10	80
6044	chr16	72218208	72218227	+	47.12	><	0	10	80
6045	chr15	44836383	44836402	+	47.12	><	0	10	80
6046	chr16	64748436	64748455	-	47.0	><	0	10	80
6047	chr17	86906315	86906334	-	46.8	><	0	10	80
6048	chr3	14679375	14679394	+	46.8	><	0	10	80
6049	chr18	57976796	57976815	+	46.8	><	0	10	80
6050	chr6	13281045	13281064	-	46.75	><	0	10	80
6051	chr12	17554309	17554328	-	46.62	><	0	10	80
6052	chr3	68056531	68056550	+	46.62	><	0	10	80
6053	chr3	9711102	9711121	+	46.56	><	0	10	80
6054	chr16	37109440	37109459	+	46.34	><	0	10	80
6055	chr16	96671788	96671807	-	46.06	><	0	10	80
6056	chr3	153655299	153655318	-	46.06	><	0	10	80
6057	chr18	58481865	58481884	-	45.88	><	0	10	80
6058	chr7	125393828	125393847	-	45.75	><	0	10	80
6059	chr16	25349805	25349824	-	45.62	><	0	10	80
6060	chr4	74231656	74231675	-	45.38	><	0	10	80
6061	chr4	74231658	74231677	+	45.22	><	0	10	80
6062	chr13	89543209	89543228	-	45.2	><	0	10	80
6063	chr1	179477243	179477262	-	45.0	><	0	10	80
6064	chr4	127368529	127368548	+	44.75	><	0	10	80
6065	chr3	25220803	25220822	-	44.62	><	0	10	80
6066	chr12	41487217	41487236	-	44.56	><	0	10	80
6067	chr14	102510621	102510640	-	44.4	><	0	10	80
6068	chr4	25180062	25180081	-	44.38	><	0	10	80
6069	chr3	31146116	31146135	+	44.2	><	0	10	80
6070	chr16	58299639	58299658	+	44.12	><	0	10	80
6071	chr5	16309782	16309801	+	43.94	><	0	10	80
6072	chr7	118102436	118102455	-	43.88	><	0	10	80
6073	chr5	16309780	16309799	-	43.75	><	0	10	80
6074	chr13	51830906	51830925	+	43.62	><	0	10	80
6075	chr6	100882571	100882590	+	43.6	><	0	10	80
6076	chr1	54381456	54381475	-	43.56	><	0	10	80
6077	chr7	143153991	143154010	+	43.38	><	0	10	80
6078	chr9	122729740	122729759	-	43.3	><	0	10	80
6079	chr2	113494885	113494904	+	43.2	><	0	10	80
6080	chr12	74013946	74013965	-	43.12	><	0	10	80
6081	chr13	113877596	113877615	+	43.12	><	0	10	80
6082	chr1	120586652	120586671	+	43.1	><	0	10	80
6083	chr17	42603598	42603617	-	43.06	><	0	10	80
6084	chr8	50293731	50293750	-	42.88	><	0	10	80
6085	chr1	5905000	5905019	-	42.8	><	0	10	80
6086	chr16	27468962	27468981	+	42.75	><	0	10	80
6087	chr15	70921072	70921091	-	42.62	><	0	10	80
6088	chr8	91797706	91797725	+	42.6	><	0	10	80
6089	chr3	80079950	80079969	+	42.5	><	0	10	80
6090	chr18	16211890	16211909	-	42.47	><	0	10	80
6091	chr3	113080921	113080940	-	42.47	><	0	10	80
6092	chr2	17415562	17415581	-	42.34	><	0	10	80
6093	chr18	16211892	16211911	+	42.3	><	0	10	80
6094	chr7	49121484	49121503	-	42.3	><	0	10	80
6095	chr8	26184368	26184387	+	42.22	><	0	10	80
6096	chr2	37815860	37815879	+	42.2	><	0	10	80
6097	chr6	6005818	6005837	+	42.06	><	0	10	80
6098	chr1	126993483	126993502	-	42.0	><	0	10	80
6099	chr15	11038668	11038687	+	42.0	><	0	10	80
6100	chr8	45342919	45342938	+	0.05832	><	0	10	80
6101	chr2	27771666	27771685	-	0.05875	><	0	10	80
6102	chr9	51333610	51333629	-	0.05902	><	0	10	80
6103	chr1	35713888	35713907	+	0.05902	><	0	10	80
6104	chr11	57783694	57783713	-	0.06	><	0	10	80
6105	chr6	94057464	94057483	+	0.06033	><	0	10	80
6106	chr16	23157002	23157021	-	0.0607	><	0	10	80
6107	chr11	102262359	102262378	-	0.06146	><	0	10	80
6108	chr9	71627181	71627200	+	0.06238	><	0	10	80
6109	chr13	109771756	109771775	+	0.063	><	0	10	80
6110	chr11	32340269	32340288	+	0.06323	><	0	10	80
6111	chr7	143479908	143479927	+	0.0636	><	0	10	80
6112	chr2	160592247	160592266	+	0.06445	><	0	10	80
6113	chr5	147936524	147936543	+	0.06464	><	0	10	80
6114	chr2	31681471	31681490	+	0.0647	><	0	10	80
6115	chr11	102264619	102264638	-	0.0648	><	0	10	80
6116	chr9	51332680	51332699	-	0.06537	><	0	10	80
6117	chr6	122608718	122608737	-	0.0658	><	0	10	80
6118	chr8	115081358	115081377	-	0.06604	><	0	10	80
6119	chr12	12419548	12419567	-	0.06604	><	0	10	80
6120	chr9	59675304	59675323	+	0.0661	><	0	10	80
6121	chr7	68361630	68361649	-	0.0665	><	0	10	80
6122	chr7	27165173	27165192	+	0.0668	><	0	10	80
6123	chr11	87951032	87951051	+	0.0669	><	0	10	80
6124	chr15	74522072	74522091	-	0.06757	><	0	10	80
6125	chr1	136526154	136526173	-	0.0676	><	0	10	80
6126	chr7	121644706	121644725	+	0.0677	><	0	10	80
6127	chr11	57465018	57465037	-	0.06805	><	0	10	80
6128	chr6	31666754	31666773	-	0.0681	><	0	10	80
6129	chr1	119089358	119089377	-	0.0688	><	0	10	80
6130	chr6	53755637	53755656	-	0.06885	><	0	10	80
6131	chr6	91144406	91144425	-	0.06885	><	0	10	80
6132	chr15	73799759	73799778	+	0.0689	><	0	10	80
6133	chr12	35196325	35196344	+	0.06915	><	0	10	80
6134	chr3	107604713	107604732	+	0.06915	><	0	10	80
6135	chr19	16339988	16340007	+	0.0697	><	0	10	80
6136	chr11	117382598	117382617	-	0.0698	><	0	10	80
6137	chr2	37810865	37810884	+	0.0699	><	0	10	80
6138	chr8	62082085	62082104	-	0.0706	><	0	10	80
6139	chr2	155815946	155815965	-	0.0707	><	0	10	80
6140	chr1	189256297	189256316	-	0.07104	><	0	10	80
6141	chr4	143024402	143024421	-	0.07117	><	0	10	80
6142	chr6	54251572	54251591	+	0.0715	><	0	10	80
6143	chr16	24827277	24827296	+	0.07166	><	0	10	80
6144	chr4	107707733	107707752	-	0.07214	><	0	10	80
6145	chr7	100887357	100887376	-	0.07227	><	0	10	80
6146	chr2	180785278	180785297	+	0.07227	><	0	10	80
6147	chr4	107363933	107363952	-	0.0724	><	0	10	80
6148	chr16	13431945	13431964	+	0.07263	><	0	10	80
6149	chr7	118106474	118106493	+	0.07263	><	0	10	80
6150	chr2	155816480	155816499	-	0.07263	><	0	10	80
6151	chr6	54253874	54253893	+	0.0729	><	0	10	80
6152	chr9	31097502	31097521	+	0.0729	><	0	10	80
6153	chr8	36197827	36197846	+	0.0736	><	0	10	80
6154	chr17	27192909	27192928	-	0.0738	><	0	10	80
6155	chr6	112489407	112489426	+	0.074	><	0	10	80
6156	chr18	65277708	65277727	-	0.0741	><	0	10	80
6157	chr2	170412640	170412659	+	0.0741	><	0	10	80
6158	chr6	112482766	112482785	-	0.07477	><	0	10	80
6159	chr11	103336559	103336578	-	0.0749	><	0	10	80
6160	chr12	8309973	8309992	-	0.07544	><	0	10	80
6161	chr1	146518783	146518802	-	0.07556	><	0	10	80
6162	chr13	51191001	51191020	+	0.0757	><	0	10	80
6163	chr1	180817862	180817881	-	0.07574	><	0	10	80
6164	chr5	117091021	117091040	-	0.07574	><	0	10	80
6165	chr8	28971910	28971929	-	0.0762	><	0	10	80
6166	chr14	32527415	32527434	-	0.07654	><	0	10	80
6167	chr11	119900895	119900914	-	0.0769	><	0	10	80
6168	chr1	176213053	176213072	-	0.07733	><	0	10	80
6169	chr17	34957294	34957313	-	0.0775	><	0	10	80
6170	chr15	103197565	103197584	-	0.07825	><	0	10	80
6171	chr4	107706855	107706874	+	0.079	><	0	10	80
6172	chr13	116713069	116713088	-	0.0796	><	0	10	80
6173	chr5	45420975	45420994	+	0.0797	><	0	10	80
6174	chr5	44833247	44833266	+	0.07996	><	0	10	80
6175	chr1	162337866	162337885	+	0.08026	><	0	10	80
6176	chr3	85578480	85578499	+	0.0803	><	0	10	80
6177	chr10	49780351	49780370	+	0.08044	><	0	10	80
6178	chr4	63360534	63360553	-	0.0805	><	0	10	80
6179	chr6	116199220	116199239	+	0.08075	><	0	10	80
6180	chr13	20563099	20563118	+	0.0808	><	0	10	80
6181	chr11	109864006	109864025	-	0.08105	><	0	10	80
6182	chr7	107814915	107814934	-	0.0813	><	0	10	80
6183	chr9	99674537	99674556	+	0.08136	><	0	10	80
6184	chr1	162333396	162333415	+	0.0816	><	0	10	80
6185	chr3	134655174	134655193	-	0.08167	><	0	10	80
6186	chr13	20561395	20561414	-	0.08167	><	0	10	80
6187	chr12	92307144	92307163	-	0.08167	><	0	10	80
6188	chr4	63362775	63362794	+	0.0818	><	0	10	80
6189	chr7	44662357	44662376	+	0.08203	><	0	10	80
6190	chr11	7204073	7204092	-	0.0823	><	0	10	80
6191	chr1	89633204	89633223	+	0.08234	><	0	10	80
6192	chr14	66354410	66354429	+	0.08264	><	0	10	80
6193	chr9	121454140	121454159	+	0.08276	><	0	10	80
6194	chr9	59284564	59284583	-	0.08295	><	0	10	80
6195	chr11	75177322	75177341	+	0.083	><	0	10	80
6196	chr15	11963750	11963769	+	0.0832	><	0	10	80
6197	chr11	82914080	82914099	+	0.0834	><	0	10	80
6198	chr9	64314120	64314139	+	0.0834	><	0	10	80
6199	chr2	165396348	165396367	-	0.08356	><	0	10	80
6200	chr2	48886252	48886271	-	53.7	><	1	10	80
6201	chr12	35192359	35192378	-	53.66	><	1	10	80
6202	chr8	102781112	102781131	-	53.5	><	1	10	80
6203	chr5	49961991	49962010	-	53.3	><	1	10	80
6204	chr9	26776356	26776375	-	53.12	><	1	10	80
6205	chr9	51152589	51152608	-	53.06	><	1	10	80
6206	chr8	58566264	58566283	+	52.88	><	1	10	80
6207	chr12	40837731	40837750	+	52.84	><	1	10	80
6208	chr6	101261721	101261740	-	52.5	><	1	10	80
6209	chr8	36523116	36523135	-	52.5	><	1	10	80
6210	chr11	57467954	57467973	-	52.38	><	1	10	80
6211	chr4	70621534	70621553	-	52.28	><	1	10	80
6212	chr2	101905952	101905971	+	52.25	><	1	10	80
6213	chr16	13117402	13117421	+	51.94	><	1	10	80
6214	chr13	19698902	19698921	+	51.94	><	1	10	80
6215	chr9	63136044	63136063	+	51.75	><	1	10	80
6216	chr12	92303369	92303388	+	51.62	><	1	10	80
6217	chr11	31949597	31949616	-	51.56	><	1	10	80
6218	chr12	17554295	17554314	+	51.2	><	1	10	80
6219	chr9	49494116	49494135	+	51.2	><	1	10	80
6220	chr9	88222169	88222188	-	51.16	><	1	10	80
6221	chr1	55404542	55404561	+	51.12	><	1	10	80
6222	chr12	57825931	57825950	+	51.06	><	1	10	80
6223	chr3	57843966	57843985	+	50.94	><	1	10	80
6224	chr16	22564764	22564783	+	50.8	><	1	10	80
6225	chr7	132213675	132213694	-	50.6	><	1	10	80
6226	chr16	72215914	72215933	-	50.38	><	1	10	80
6227	chr18	16217031	16217050	+	50.2	><	1	10	80
6228	chr11	113165297	113165316	-	50.12	><	1	10	80
6229	chr14	34810922	34810941	+	49.88	><	1	10	80
6230	chr17	83271677	83271696	+	49.25	><	1	10	80
6231	chr12	78056172	78056191	+	49.12	><	1	10	80
6232	chr16	89765679	89765698	-	49.0	><	1	10	80
6233	chr13	112264852	112264871	-	48.94	><	1	10	80
6234	chr13	112264855	112264874	-	48.88	><	1	10	80
6235	chr2	118638274	118638293	+	48.7	><	1	10	80
6236	chr15	32766466	32766485	-	48.47	><	1	10	80
6237	chr1	21411386	21411405	+	48.44	><	1	10	80
6238	chr6	43686121	43686140	+	48.3	><	1	10	80
6239	chr13	30260113	30260132	-	48.25	><	1	10	80
6240	chr9	60245108	60245127	+	47.97	><	1	10	80
6241	chr7	86211545	86211564	-	47.94	><	1	10	80
6242	chr11	40149490	40149509	-	47.47	><	1	10	80
6243	chr11	25862970	25862989	-	47.2	><	1	10	80
6244	chr16	72218208	72218227	+	47.12	><	1	10	80
6245	chr15	44836383	44836402	+	47.12	><	1	10	80
6246	chr16	64748436	64748455	-	47.0	><	1	10	80
6247	chr17	86906315	86906334	-	46.8	><	1	10	80
6248	chr3	14679375	14679394	+	46.8	><	1	10	80
6249	chr18	57976796	57976815	+	46.8	><	1	10	80
6250	chr6	13281045	13281064	-	46.75	><	1	10	80
6251	chr12	17554309	17554328	-	46.62	><	1	10	80
6252	chr3	68056531	68056550	+	46.62	><	1	10	80
6253	chr3	9711102	9711121	+	46.56	><	1	10	80
6254	chr16	37109440	37109459	+	46.34	><	1	10	80
6255	chr16	96671788	96671807	-	46.06	><	1	10	80
6256	chr3	153655299	153655318	-	46.06	><	1	10	80
6257	chr18	58481865	58481884	-	45.88	><	1	10	80
6258	chr7	125393828	125393847	-	45.75	><	1	10	80
6259	chr16	25349805	25349824	-	45.62	><	1	10	80
6260	chr4	74231656	74231675	-	45.38	><	1	10	80
6261	chr4	74231658	74231677	+	45.22	><	1	10	80
6262	chr13	89543209	89543228	-	45.2	><	1	10	80
6263	chr1	179477243	179477262	-	45.0	><	1	10	80
6264	chr4	127368529	127368548	+	44.75	><	1	10	80
6265	chr3	25220803	25220822	-	44.62	><	1	10	80
6266	chr12	41487217	41487236	-	44.56	><	1	10	80
6267	chr14	102510621	102510640	-	44.4	><	1	10	80
6268	chr4	25180062	25180081	-	44.38	><	1	10	80
6269	chr3	31146116	31146135	+	44.2	><	1	10	80
6270	chr16	58299639	58299658	+	44.12	><	1	10	80
6271	chr5	16309782	16309801	+	43.94	><	1	10	80
6272	chr7	118102436	118102455	-	43.88	><	1	10	80
6273	chr5	16309780	16309799	-	43.75	><	1	10	80
6274	chr13	51830906	51830925	+	43.62	><	1	10	80
6275	chr6	100882571	100882590	+	43.6	><	1	10	80
6276	chr1	54381456	54381475	-	43.56	><	1	10	80
6277	chr7	143153991	143154010	+	43.38	><	1	10	80
6278	chr9	122729740	122729759	-	43.3	><	1	10	80
6279	chr2	113494885	113494904	+	43.2	><	1	10	80
6280	chr12	74013946	74013965	-	43.12	><	1	10	80
6281	chr13	113877596	113877615	+	43.12	><	1	10	80
6282	chr1	120586652	120586671	+	43.1	><	1	10	80
6283	chr17	42603598	42603617	-	43.06	><	1	10	80
6284	chr8	50293731	50293750	-	42.88	><	1	10	80
6285	chr1	5905000	5905019	-	42.8	><	1	10	80
6286	chr16	27468962	27468981	+	42.75	><	1	10	80
6287	chr15	70921072	70921091	-	42.62	><	1	10	80
6288	chr8	91797706	91797725	+	42.6	><	1	10	80
6289	chr3	80079950	80079969	+	42.5	><	1	10	80
6290	chr18	16211890	16211909	-	42.47	><	1	10	80
6291	chr3	113080921	113080940	-	42.47	><	1	10	80
6292	chr2	17415562	17415581	-	42.34	><	1	10	80
6293	chr18	16211892	16211911	+	42.3	><	1	10	80
6294	chr7	49121484	49121503	-	42.3	><	1	10	80
6295	chr8	26184368	26184387	+	42.22	><	1	10	80
6296	chr2	37815860	37815879	+	42.2	><	1	10	80
6297	chr6	6005818	6005837	+	42.06	><	1	10	80
6298	chr1	126993483	126993502	-	42.0	><	1	10	80
6299	chr15	11038668	11038687	+	42.0	><	1	10	80
6300	chr8	45342919	45342938	+	0.05832	><	1	10	80
6301	chr2	27771666	27771685	-	0.05875	><	1	10	80
6302	chr9	51333610	51333629	-	0.05902	><	1	10	80
6303	chr1	35713888	35713907	+	0.05902	><	1	10	80
6304	chr11	57783694	57783713	-	0.06	><	1	10	80
6305	chr6	94057464	94057483	+	0.06033	><	1	10	80
6306	chr16	23157002	23157021	-	0.0607	><	1	10	80
6307	chr11	102262359	102262378	-	0.06146	><	1	10	80
6308	chr9	71627181	71627200	+	0.06238	><	1	10	80
6309	chr13	109771756	109771775	+	0.063	><	1	10	80
6310	chr11	32340269	32340288	+	0.06323	><	1	10	80
6311	chr7	143479908	143479927	+	0.0636	><	1	10	80
6312	chr2	160592247	160592266	+	0.06445	><	1	10	80
6313	chr5	147936524	147936543	+	0.06464	><	1	10	80
6314	chr2	31681471	31681490	+	0.0647	><	1	10	80
6315	chr11	102264619	102264638	-	0.0648	><	1	10	80
6316	chr9	51332680	51332699	-	0.06537	><	1	10	80
6317	chr6	122608718	122608737	-	0.0658	><	1	10	80
6318	chr8	115081358	115081377	-	0.06604	><	1	10	80
6319	chr12	12419548	12419567	-	0.06604	><	1	10	80
6320	chr9	59675304	59675323	+	0.0661	><	1	10	80
6321	chr7	68361630	68361649	-	0.0665	><	1	10	80
6322	chr7	27165173	27165192	+	0.0668	><	1	10	80
6323	chr11	87951032	87951051	+	0.0669	><	1	10	80
6324	chr15	74522072	74522091	-	0.06757	><	1	10	80
6325	chr1	136526154	136526173	-	0.0676	><	1	10	80
6326	chr7	121644706	121644725	+	0.0677	><	1	10	80
6327	chr11	57465018	57465037	-	0.06805	><	1	10	80
6328	chr6	31666754	31666773	-	0.0681	><	1	10	80
6329	chr1	119089358	119089377	-	0.0688	><	1	10	80
6330	chr6	53755637	53755656	-	0.06885	><	1	10	80
6331	chr6	91144406	91144425	-	0.06885	><	1	10	80
6332	chr15	73799759	73799778	+	0.0689	><	1	10	80
6333	chr12	35196325	35196344	+	0.06915	><	1	10	80
6334	chr3	107604713	107604732	+	0.06915	><	1	10	80
6335	chr19	16339988	16340007	+	0.0697	><	1	10	80
6336	chr11	117382598	117382617	-	0.0698	><	1	10	80
6337	chr2	37810865	37810884	+	0.0699	><	1	10	80
6338	chr8	62082085	62082104	-	0.0706	><	1	10	80
6339	chr2	155815946	155815965	-	0.0707	><	1	10	80
6340	chr1	189256297	189256316	-	0.07104	><	1	10	80
6341	chr4	143024402	143024421	-	0.07117	><	1	10	80
6342	chr6	54251572	54251591	+	0.0715	><	1	10	80
6343	chr16	24827277	24827296	+	0.07166	><	1	10	80
6344	chr4	107707733	107707752	-	0.07214	><	1	10	80
6345	chr7	100887357	100887376	-	0.07227	><	1	10	80
6346	chr2	180785278	180785297	+	0.07227	><	1	10	80
6347	chr4	107363933	107363952	-	0.0724	><	1	10	80
6348	chr16	13431945	13431964	+	0.07263	><	1	10	80
6349	chr7	118106474	118106493	+	0.07263	><	1	10	80
6350	chr2	155816480	155816499	-	0.07263	><	1	10	80
6351	chr6	54253874	54253893	+	0.0729	><	1	10	80
6352	chr9	31097502	31097521	+	0.0729	><	1	10	80
6353	chr8	36197827	36197846	+	0.0736	><	1	10	80
6354	chr17	27192909	27192928	-	0.0738	><	1	10	80
6355	chr6	112489407	112489426	+	0.074	><	1	10	80
6356	chr18	65277708	65277727	-	0.0741	><	1	10	80
6357	chr2	170412640	170412659	+	0.0741	><	1	10	80
6358	chr6	112482766	112482785	-	0.07477	><	1	10	80
6359	chr11	103336559	103336578	-	0.0749	><	1	10	80
6360	chr12	8309973	8309992	-	0.07544	><	1	10	80
6361	chr1	146518783	146518802	-	0.07556	><	1	10	80
6362	chr13	51191001	51191020	+	0.0757	><	1	10	80
6363	chr1	180817862	180817881	-	0.07574	><	1	10	80
6364	chr5	117091021	117091040	-	0.07574	><	1	10	80
6365	chr8	28971910	28971929	-	0.0762	><	1	10	80
6366	chr14	32527415	32527434	-	0.07654	><	1	10	80
6367	chr11	119900895	119900914	-	0.0769	><	1	10	80
6368	chr1	176213053	176213072	-	0.07733	><	1	10	80
6369	chr17	34957294	34957313	-	0.0775	><	1	10	80
6370	chr15	103197565	103197584	-	0.07825	><	1	10	80
6371	chr4	107706855	107706874	+	0.079	><	1	10	80
6372	chr13	116713069	116713088	-	0.0796	><	1	10	80
6373	chr5	45420975	45420994	+	0.0797	><	1	10	80
6374	chr5	44833247	44833266	+	0.07996	><	1	10	80
6375	chr1	162337866	162337885	+	0.08026	><	1	10	80
6376	chr3	85578480	85578499	+	0.0803	><	1	10	80
6377	chr10	49780351	49780370	+	0.08044	><	1	10	80
6378	chr4	63360534	63360553	-	0.0805	><	1	10	80
6379	chr6	116199220	116199239	+	0.08075	><	1	10	80
6380	chr13	20563099	20563118	+	0.0808	><	1	10	80
